Key;WikidataId;Author;No of co-authors;Title;Subtitle;Normalized genre;Archive;Normalized year;Publisher;Publication place;First edition;Num Pages;Size;Libretto;Premier year;Print edition;No of speakers;No of speakers (female);No of speakers (male);No of speakers (unknown);No of person groups;No of connected components;No of edges;Year written;No of segments;No of acts;No of words;No of words (speakers);No of words (stage directions);No of paragraphs;No of lines;Filename;Xmlid;Corpus;Date;Notes;Author gender (manual);Author birth;Author death;Characters;Co-authors;Author age (time of writing);Posthumous;Authorid;Publication statement;files
swe000038;Q1197789;Strindberg, August;0;Fadren;Sorgespel i tre akter;;;1887;;;;;9;false;;1887;9;4;5;0;0;1;29;;22;3;15076;14649;839;700;10;strindberg-fadren;swe000038;SweDraCor;1887;;male;1849;1912;"Ryttmästarn (M); Kalfaktorn (M); Pastorn (M); Nöjd (M); Laura (F); Svärmodren (F); Doktor Östermark (M); Amman (F); Bertha (F)";;38;false;https://www.wikidata.org/wiki/Q7724;DraCor: https://dracor.org/;texts/strindberg-fadren.xml
swe000037;Q7767064;Strindberg, August;0;Den starkare;En scen;;;1890;;;;;3;false;;1890;3;3;0;0;0;1;3;;1;1;2025;1959;193;20;0;strindberg-den-starkare;swe000037;SweDraCor;1890;;male;1849;1912;"FRU X. (F); M:LLE Y. (F); En Uppasserska (F)";;41;false;https://www.wikidata.org/wiki/Q7724;DraCor: https://dracor.org/;texts/strindberg-den-starkare.xml
swe000036;Q10425863;Strindberg, August;0;Bandet;Sorgespel i en akt.;;;1897;;;;;24;false;;1897;24;3;20;0;1;1;138;;16;1;8738;8254;469;336;0;strindberg-bandet;swe000036;SweDraCor;1897;;male;1849;1912;"Länsmannen (M); Fjärdingsmannen (M); Baronen (M); Friherrinnan (F); Advokaten (M); Tjänsteflickan Alma Jonsson (F); Dejan (F); Tröskaren (M); Häradshöfdingen (M); Pastorn (M); De tolf nämndemännen (Unk); Hemmansägaren Alexan­dersson (M); Erik Otto Boman (M); Ludvig Östman (M); Alexander Eklund (M); Emanuel Wickberg (M); Sven Oskar ErlinErling (M); August Alexander Vass (M); Anders Erik Ruth (M); Axel Vallin (M); Karl Johan Sjöberg (M); Erenfrid Söderberg (M); Olof Andersson i Vik (M); Karl Peter Andersson i Berga (M)";;48;false;https://www.wikidata.org/wiki/Q7724;DraCor: https://dracor.org/;texts/strindberg-bandet.xml
swe000035;Q10412491;Strindberg, August;0;Anno fyrtiåtta;Lustspel i fyra akter;;;1881;;;;;20;false;;1881;20;5;15;0;0;2;76;;52;4;10533;9130;1778;614;3;strindberg-anno-fyrtiatta;swe000035;SweDraCor;1881;;male;1849;1912;"PIGAN 1 (F); PIGAN 2 (F); Per (M); Abraham Larsson (M); Gren (M); K. Sektern (M); Klinger (M); M:ll Dina (F); Linda (F); Lundqvist (M); Arvid (M); Pianostämmaren (M); Poliskonstapeln (M); Kyparen (M); Fru Larsson (F); POLIS 1 (M); POLIS 2 (M); GOSSEN 1 (M); GOSSEN 2 (M); Drängen (M)";;32;false;https://www.wikidata.org/wiki/Q7724;DraCor: https://dracor.org/;texts/strindberg-anno-fyrtiatta.xml
swe000034;Q59618305;Molander, Harald;0;Vårflod;Komedi i fyra akter;;;1884;;;;;8;false;;1884;8;5;3;0;0;1;27;;57;4;24349;22192;3351;1215;0;molander-varflod;swe000034;SweDraCor;1884;;male;1858;1900;"Lina (F); Fru German (F); Sigrid (F); Charlotte Faxe (F); Pastor Stenborg (M); Marie (F); Kristofer (M); Gustaf Wolff (M)";;26;false;https://www.wikidata.org/wiki/Q5990904;DraCor: https://dracor.org/;texts/molander-varflod.xml
swe000033;Q59618622;Meyerson, Gerda;0;Ett pojkstreck eller Äppelkaka med vaniljsås;;;;1896;;;;;7;false;;1896;7;3;4;0;0;1;21;;1;1;3537;3330;556;202;0;meyerson-ett-pojkstreck;swe000033;SweDraCor;1896;;female;1866;1929;"Oscar (M); Stina (F); Henrik (M); Fru Borg (F); Kalle Björk (M); Farbror Samuel (M); Tant Ulla (F)";;30;false;https://www.wikidata.org/wiki/Q4967157;DraCor: https://dracor.org/;texts/meyerson-ett-pojkstreck.xml
swe000032;Q59618652;Meyerson, Gerda;0;Den nya klassen;En liten nyårspjes att spelas i jullofvet;;;1897;;;;;14;false;;1897;14;5;9;0;0;1;91;;1;1;2537;2238;369;73;39;meyerson-den-nya-klassen;swe000032;SweDraCor;1897;;female;1866;1929;"Tiden (M); En Tomte (M); Januarius (M); Februarius (M); Mars (M); Aprilla (F); Maja (F); Augusta (F); Julius (M); Junia (F); Septembrus (M); Oktobra (F); Novembrus (M); Decembra (M)";;31;false;https://www.wikidata.org/wiki/Q4967157;DraCor: https://dracor.org/;texts/meyerson-den-nya-klassen.xml
swe000031;Q59625918;Marholm, Laura;0;Otteringning;En huslig scen;;;1896;;;;;3;false;;1896;3;2;1;0;0;1;3;;1;1;3462;3248;824;145;0;marholm-otteringning;swe000031;SweDraCor;1896;;female;1854;1928;"Frun (F); Resei (F); Herrn (M)";;42;false;https://www.wikidata.org/wiki/Q89768;DraCor: https://dracor.org/;texts/marholm-otteringning.xml
swe000030;Q59645535;Malling, Mathilda;0;Fru Leonora;Komedi i fyra akter;;;1897;;;;;10;false;;1897;10;5;5;0;0;1;32;;36;4;25227;23373;4226;890;0;malling-fru-leonora;swe000030;SweDraCor;1897;;female;1864;1942;"Fru Leonora Haxton (F); Filosofie doktor Hans Haxton (M); Anna (F); Max Bruun (M); Fröken Katrine Haxton (F); Fröken Emilie Haxton (F); Fru Kally Schwarts-Hansen (F); Fabrikör Schwarts-Hansen (M); Nielsen (M); Agent Bunsen (M)";;33;false;https://www.wikidata.org/wiki/Q4965144;DraCor: https://dracor.org/;texts/malling-fru-leonora.xml
swe000029;Q59618575;Lundberg, Emilie;0;"""Förlåt mig!""";Komedi i en akt;;;1886;;;;;3;false;;1886;3;1;2;0;0;1;3;;6;1;7445;7139;835;336;0;lundberg-forlat-mig;swe000029;SweDraCor;1886;;female;1858;1889;"Vännen (M); Herrn (M); Frun (F)";;28;false;https://www.wikidata.org/wiki/Q18244062;DraCor: https://dracor.org/;texts/lundberg-forlat-mig.xml
swe000028;Q59651508;Lindhé, Wilma;0;Mödrar;Skådespel i tre akter;;;1887;;;;;10;false;;1887;10;7;3;0;0;1;35;;47;3;18797;17100;2449;888;0;lindhe-modrar;swe000028;SweDraCor;1887;;female;1838;1922;"Fru Dahl (F); Cecilia Björk (F); Fanny (F); Olof (M); Harald (M); Borg (M); Fröken Sirén (F); Fru Borg (F); Lotta (F); En sömmerska (F)";;49;false;https://www.wikidata.org/wiki/Q4962825;DraCor: https://dracor.org/;texts/lindhe-modrar.xml
swe000027;Q10709356;Leffler, Anne Charlotte;0;Under toffeln;Komedi i två akter;;;1883;;;;;5;false;;1883;5;3;2;0;0;1;9;;2;2;11499;11272;1010;443;0;leffler-under-toffeln;swe000027;SweDraCor;1883;;female;1849;1892;"Agnes (F); Borgmästaren (M); Henning Wäng (M); Ebba (F); Friherrinnan Hjorthufvud (F)";;34;false;https://www.wikidata.org/wiki/Q243068;DraCor: https://dracor.org/;texts/leffler-under-toffeln.xml
swe000026;Q10671060;Leffler, Anne Charlotte;0;Skådespelerskan;Dramatisk teckning i två akter;;;1883;;;;;10;false;;1883;10;5;5;0;0;1;45;;2;2;12986;12491;1364;431;0;leffler-skadespelerskan;swe000026;SweDraCor;1883;;female;1849;1892;"Agda (F); Elin (F); Fru Stålberg (F); Sven (M); Helge (M); Brukspatron Stålberg (M); Anna (F); Ester Larson (F); Ivar (M); Seth (M)";;34;false;https://www.wikidata.org/wiki/Q243068;DraCor: https://dracor.org/;texts/leffler-skadespelerskan.xml
swe000025;Q10661543;Leffler, Anne Charlotte;0;Sanna kvinnor;Skådespel i tre akter;;;1883;;;;;7;false;;1883;7;4;3;0;0;1;21;;3;3;15528;15198;1284;538;0;leffler-sanna-kvinnor;swe000025;SweDraCor;1883;;female;1849;1892;"Fru Bark (F); Berta (F); Wilhelm (M); Bark (M); Lissi (F); Kamrer Lundberg (M); Lovisa (F)";;34;false;https://www.wikidata.org/wiki/Q243068;DraCor: https://dracor.org/;texts/leffler-sanna-kvinnor.xml
swe000024;Q10589602;Leffler, Anne Charlotte;0;Moster Malvina;Dramatisk situation i en akt;;;1891;;;;;9;false;;1891;9;8;0;0;0;1;36;;1;1;5702;5290;935;175;0;leffler-moster-malvina;swe000024;SweDraCor;1891;;female;1849;1892;"Fru Svenson (F); Fru Rosin (F); Moster Malvina (F); Fru Ström (F); Städerskan (Unk); Fru Billgren (F); Fru Mina Billgren (F); Fru Hulda Hjort (F); Klara (F)";;42;false;https://www.wikidata.org/wiki/Q243068;DraCor: https://dracor.org/;texts/leffler-moster-malvina.xml
swe000023;Q10527255;Leffler, Anne Charlotte;0;Hur man gör godt;;;;1885;;;;;41;false;;1885;41;19;16;0;0;1;443;;4;4;20208;18987;3023;671;4;leffler-hur-man-gor-godt;swe000023;SweDraCor;1885;;female;1849;1892;"Första Damen (F); Cecilia (F); Andra Damen (F); Grefvinnan (F); Kammarherren (M); Den gamle Herrn (M); Kapten Artur Wulf (M); Kapten Lagerskiöld (M); Eugenie (F); Gurli (F); Den gamle Herrn (M); Friherrinnan v. Dühring (F); Agnes v. Dühring (F); Frithiof Hellqvist (M); Svea (F); Baron v. Dühring (M); Herrn (M); En liten apelsinflicka (F); En fattig kvinna (F); En fattig flicka (F); En Herre (M); Blanka v. Dühring (F); Vicomte de Britzi (M); Arla (F); Albanus (M); Alexius (M); Olga (F); Fru Österberg (F); Josefina (F); Milda (F); Målar Österberg (M); Statsrådet (M); Vaktmästaren (Unk); Nyberg (M); Åström (M); En jungfru hos v. Dührings (F)";;36;false;https://www.wikidata.org/wiki/Q243068;DraCor: https://dracor.org/;texts/leffler-hur-man-gor-godt.xml
swe000022;Q10493926;Leffler, Anne Charlotte;0;Familjelycka;Komedi i tre akter;;;1891;;;;;9;false;;1891;9;7;2;0;0;1;36;;3;3;12077;11499;1493;420;0;leffler-familjelycka;swe000022;SweDraCor;1891;;female;1849;1892;"Fadern (M); Mormor (F); Hilma (F); Modern (F); Lolo (F); Erhard (M); Gamla Johanna (F); Sally (F); Lina (F)";;42;false;https://www.wikidata.org/wiki/Q243068;DraCor: https://dracor.org/;texts/leffler-familjelycka.xml
swe000021;Q10481351;Leffler, Anne Charlotte;0;Elfvan;Skådespel i tre akter;;;1883;;;;;14;false;;1883;14;10;3;0;0;1;82;;3;3;17387;16389;2697;614;0;leffler-elfvan;swe000021;SweDraCor;1883;;female;1849;1892;"Prostinnan (F); Borgmästaren (M); Fröken (F); Doktorinnan (F); Pastorskan (F); Kyrkoheden (M); Assessorskan (F); Borgmästarinnan (F); Majorskan (F); Malvina (F); Rektorskan (F); Grefvinnan (F); Baronen (M); Betjänten (Unk)";;34;false;https://www.wikidata.org/wiki/Q243068;DraCor: https://dracor.org/;texts/leffler-elfvan.xml
swe000020;Q59618329;Kuylenstierna, Elisabeth;0;Nu är det jul igen;Sagospel i en akt;;;1899;;;;;6;false;;1899;6;2;2;1;1;1;15;;1;1;1501;1051;338;28;44;kuylenstierna-nu-ar-det-jul-igen;swe000020;SweDraCor;1899;;female;1869;1933;"God Jul (Unk); Rimtusse (M); TOMTAR (Unk); Tomtekungen (M); Snöflinga (F); Prinsessan Julros (F)";;30;false;https://www.wikidata.org/wiki/Q4960199;DraCor: https://dracor.org/;texts/kuylenstierna-nu-ar-det-jul-igen.xml
swe000019;Q59618347;Kuylenstierna, Elisabeth;0;När nyår kom;En nyårspjes för Kamraten;;;1899;;;;;9;false;;1899;9;3;5;0;1;1;29;;5;1;2043;1608;540;77;20;kuylenstierna-nar-nyar-kom;swe000019;SweDraCor;1899;;female;1869;1933;"Fjorår (M); Nyår (M); Vårljus (F); Sommarfröjd (F); Vinterras (M); Skymningslek (M); Konung Tid (M); Drottning Ödegod (F); Hoffolk (Unk)";;30;false;https://www.wikidata.org/wiki/Q4960199;DraCor: https://dracor.org/;texts/kuylenstierna-nar-nyar-kom.xml
swe000018;Q59625974;Kullgren, Lydia;0;Kärlek;Dramatisk teckning ur hvardagslifvet;;;1885;;;;;8;false;;1885;8;5;3;0;0;1;28;;4;4;13912;13243;3020;622;4;kullgren-karlek;swe000018;SweDraCor;1885;;female;1828;1908;"Anna (F); Majorskan (F); Viktor (M); Ellen (F); Mari (F); Karl (M); Elisabet (F); Farbror Göran (M)";;57;false;https://www.wikidata.org/wiki/Q16595525;DraCor: https://dracor.org/;texts/kullgren-karlek.xml
swe000017;Q59625508;Indebetou, Hedvig;0;I ”fruntimmersveckan”;Skämt i 1 akt;;;1895;;;;;6;false;;1895;6;4;2;0;0;1;12;;19;1;4354;4153;715;128;0;indebetou-ifruntimmersveckan;swe000017;SweDraCor;1895;;female;1844;1933;"Fru Kerstin Allmin (F); Kristine (F); Leonhard Blomsterkvist (M); Emma (F); Ström (M); Sofie (F)";;51;false;https://www.wikidata.org/wiki/Q18242858;DraCor: https://dracor.org/;texts/indebetou-ifruntimmersveckan.xml
swe000016;Q59618558;Indebetou, Hedvig;0;I det gröna;Komedi i två akter;;;1896;;;;;11;false;;1896;11;6;5;0;0;1;52;;28;2;5528;5034;1267;250;0;indebetou-idet-grona;swe000016;SweDraCor;1896;;female;1844;1933;"Kandidaten (M); Lilly (F); Löjtnanten (M); Agda (F); Farbror Fritz (M); Mia (F); Patronen (M); Marika (F); Moster Ulla (F); Moje (M); Doktorinnan Lilli Al (F)";;52;false;https://www.wikidata.org/wiki/Q18242858;DraCor: https://dracor.org/;texts/indebetou-idet-grona.xml
